,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TAF9,-0.078692935,0.9576516,4.8133235,-0.041644786,-0.05947722,6.326494,-0.06603677,-0.0012779438,-0.039896395,3.1688812,-0.062121976,-0.047644325,7.048715,-0.017422173,4.9084783,7.297413
GRB10,-0.07142747,0.68965334,3.854423,-0.047411162,-0.063044794,6.355094,-0.059734587,-0.0066474825,-0.032741122,2.4217706,-0.06689449,-0.03974438,6.4678717,-0.0220651,4.056635,7.090738
NFE2L1,-0.07720973,0.9446301,4.7894034,-0.041052997,-0.058298983,6.2110567,-0.065059274,-0.0010057972,-0.039333634,3.1040187,-0.06110309,-0.04679184,6.9125056,-0.017103313,4.8248715,7.181697
IGF2,-0.07829405,0.9472865,4.8112345,-0.0413517,-0.05914099,6.287236,-0.06568827,-0.0013196194,-0.039761167,3.148961,-0.0617949,-0.04748469,7.0112457,-0.01737786,4.882434,7.261624
SMAD2,-0.058290266,0.8777399,3.0308144,-0.031131757,-0.045917552,4.7328634,-0.049003985,-0.0019721093,-0.02680906,2.447708,-0.047286343,-0.036793094,5.2702007,-0.01635934,3.6261647,5.4062867
COL4A2,-0.07842516,0.9568989,4.8103175,-0.04157205,-0.059287097,6.298829,-0.06585761,-0.0012560894,-0.039807625,3.151275,-0.06196741,-0.047476172,7.0256906,-0.0174324,4.8912354,7.2762337
SPP1,-0.07570231,0.9230084,4.757015,-0.04045453,-0.05704783,6.085043,-0.06407273,-0.000762631,-0.038703285,3.025298,-0.059950065,-0.0458833,6.788754,-0.016851591,4.746731,7.0622935
SNORA3,-0.06817872,1.2779133,1.657551,-0.036285546,-0.059651732,5.8069744,-0.053175386,-0.009811312,-0.026101483,3.2865484,-0.055734556,-0.04768634,6.249084,-0.02298553,4.119807,6.0760593
BCLAF1,-0.07747436,0.94377524,4.787571,-0.041078184,-0.05848572,6.228548,-0.0651967,-0.0010547794,-0.03938681,3.1126904,-0.061206188,-0.04690143,6.937563,-0.017186588,4.8375545,7.197807
TADA3,-0.07889304,0.9633577,4.8194118,-0.041778006,-0.059670527,6.3383265,-0.06615834,-0.0013352485,-0.04000165,3.1775417,-0.062312424,-0.047809947,7.067145,-0.017524492,4.9165297,7.314896
SMARCA4,-0.053114623,0.9979483,1.5745757,-0.028398937,-0.045918636,4.442621,-0.042895265,-0.00611101,-0.020348586,2.485456,-0.044270735,-0.036553856,4.8010397,-0.018550403,3.222604,4.825358
TRRAP,-0.080276534,0.9804043,4.840258,-0.0423545,-0.06080514,6.440571,-0.06705339,-0.0016582507,-0.04056069,3.2387395,-0.06329126,-0.04866764,7.197108,-0.017898206,4.9942174,7.4200115
NPAS2,-0.07984892,0.9757055,4.830554,-0.042141426,-0.060455866,6.4078827,-0.06675203,-0.0015900303,-0.040386513,3.221131,-0.062991254,-0.048404444,7.15542,-0.017792586,4.9675946,7.3833175
TCF4,-0.077558585,0.95075125,4.7924404,-0.041228183,-0.05857412,6.23248,-0.06534049,-0.0010836365,-0.03945064,3.1131308,-0.061346754,-0.04697,6.950173,-0.017220782,4.8463526,7.211844
GLIS2,-0.07736502,0.944395,4.7907505,-0.04110068,-0.058438167,6.212487,-0.0651108,-0.0010459776,-0.03936876,3.1052155,-0.061174724,-0.04688998,6.929463,-0.017241912,4.828492,7.193815
GZF1,-0.069840476,1.3415401,4.7041993,-0.034185804,-0.05637242,6.3670025,-0.05452266,0.019588802,-0.039678957,3.8207476,-0.052108683,-0.0535643,6.29771,-0.023495292,4.5162063,6.6122456
GSR,-0.07931866,0.97111714,4.817775,-0.041937258,-0.059969597,6.3645363,-0.06638689,-0.001454713,-0.040109556,3.1957424,-0.06256853,-0.0480061,7.107068,-0.017582458,4.937728,7.3423963
PKNOX2,-0.0800334,0.9740935,4.8357806,-0.04223674,-0.06061706,6.426203,-0.066896446,-0.0016042826,-0.04044955,3.2302594,-0.06308644,-0.048541043,7.174549,-0.017806418,4.9817853,7.404608
LHX2,-0.07772622,0.950666,4.7942142,-0.041188464,-0.058687128,6.238475,-0.0653085,-0.0011273824,-0.039536502,3.118523,-0.061417546,-0.04706662,6.9568825,-0.017299788,4.847117,7.2129235
POLR1C,-0.07039596,0.2662192,4.974219,-0.03842362,-0.05109392,5.9075584,-0.06499799,0.03394574,-0.032466732,2.691813,-0.054999016,-0.038863473,6.7415543,-0.013132516,5.055306,6.5803404
STARD10,-0.08148285,0.99665475,4.85838,-0.042948775,-0.061874807,6.5315,-0.067856245,-0.0019750395,-0.041060224,3.2950296,-0.064178854,-0.04952166,7.3136363,-0.018261215,5.062888,7.5212836
SNORD70,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
GM25316,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
ZFP276,-0.07222784,1.6261911,4.8246646,-0.03711024,-0.057125937,5.3931932,-0.0676907,-0.0038453464,-0.038073495,3.4307106,-0.057819273,-0.04473799,7.5047507,-0.015052311,3.9700613,7.4283237
RHOX6,-0.07624776,0.9341993,4.746781,-0.040432137,-0.05747829,6.1405506,-0.06436439,-0.0008763793,-0.03880845,3.0597632,-0.06037937,-0.046027396,6.8169217,-0.01680078,4.7626014,7.088594
RIF1,-0.075264536,0.92559177,4.723931,-0.040275656,-0.056766056,6.0523396,-0.06368947,-0.00068069063,-0.03847008,3.0134761,-0.059628442,-0.045660753,6.745885,-0.016880536,4.7156014,7.022935
MT1,-0.07709227,0.94067633,4.7825174,-0.041026305,-0.058260005,6.2063465,-0.06504239,-0.001015387,-0.039220095,3.0965655,-0.060982313,-0.046728544,6.906133,-0.017111808,4.8227525,7.1778526
FOXO3,-0.08099325,0.9891977,4.854281,-0.04273039,-0.06141663,6.494293,-0.06748804,-0.0017841551,-0.04086899,3.271239,-0.06382222,-0.049164113,7.2651176,-0.018132806,5.0323153,7.477828
PDK1,-0.06712345,0.61374223,4.6582956,-0.04240822,-0.04776953,5.6750727,-0.054047234,0.70673364,-0.03528962,2.7568202,-0.05678515,-0.04181413,5.6692276,-0.007449993,4.056585,5.972285
TSHZ3,-0.07966205,0.9754146,4.828224,-0.042074632,-0.06034792,6.402272,-0.06662783,-0.0015364466,-0.040320963,3.2224846,-0.06288314,-0.048377585,7.1345477,-0.017739542,4.956277,7.3757
FUS,-0.070795015,0.2621907,4.991202,-0.038724206,-0.051353846,5.926751,-0.065395474,0.02564133,-0.032550145,2.6988692,-0.055287737,-0.039086793,6.7928386,-0.013335017,5.083482,6.6111784
TMF1,-0.07882249,0.27701598,4.9703135,-0.03873989,-0.05452272,5.3033485,-0.05567049,0.12227481,-0.042926293,2.3270242,-0.05673773,-0.048787627,6.605771,-0.012819422,4.5144563,7.755603
HTRA1,-0.07955741,0.9742019,4.8300076,-0.042112865,-0.0601954,6.3885756,-0.06665532,-0.001482221,-0.040275905,3.2046323,-0.06282266,-0.048174158,7.1314397,-0.017678907,4.957118,7.3640447
VILL,-0.06514966,1.3552368,3.532563,-0.036776904,-0.04530832,5.0107613,-0.06711198,-0.0012872532,-0.029630478,3.130466,-0.05388138,-0.043662563,5.808606,-0.009528226,4.9574523,6.645279
BRWD1,-0.07856793,0.9633405,4.818997,-0.041675452,-0.059425008,6.3110924,-0.065975495,-0.0012620364,-0.039897885,3.164325,-0.062117796,-0.04762823,7.038611,-0.01750213,4.897851,7.2921705
GM15459,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
MT2,-0.07766858,0.9503069,4.798726,-0.041309293,-0.058759563,6.2479258,-0.065403335,-0.001139057,-0.039497253,3.1232774,-0.061459903,-0.047119383,6.9560666,-0.017316332,4.8514028,7.2228155
DDIT3,-0.07510601,0.9250937,4.730377,-0.040228356,-0.056638166,6.0475664,-0.06373643,-0.0006488241,-0.038411893,3.0037448,-0.059550695,-0.04547194,6.731502,-0.016737062,4.712144,7.015128
CTNNBIP1,-0.08056647,0.9884093,4.8434734,-0.042517625,-0.06104291,6.456399,-0.06725763,-0.0017441901,-0.040699404,3.2491252,-0.06353441,-0.04883767,7.226665,-0.018013362,5.009259,7.4416223
DDB1,-0.07814472,0.9538129,4.8153143,-0.041438956,-0.0590038,6.274831,-0.06570511,-0.0012285411,-0.03974154,3.1377437,-0.061759934,-0.047368694,7.001814,-0.01734338,4.879277,7.25715
DNMT3A,-0.079537764,0.9717043,4.8347754,-0.04214105,-0.06024131,6.3921413,-0.066644005,-0.0014689359,-0.04027119,3.20918,-0.06280038,-0.048266344,7.1302085,-0.017698167,4.9566965,7.373103
RNF2,-0.052907772,0.9982446,1.5310892,-0.028393654,-0.045862563,4.439249,-0.04273518,-0.00619505,-0.020123363,2.4801674,-0.044183955,-0.03645373,4.783957,-0.018504431,3.2137616,4.80382
HSPG2,-0.080480084,0.9846037,4.8455596,-0.04248692,-0.061015118,6.455405,-0.06719344,-0.0017219005,-0.040674675,3.247637,-0.063437924,-0.048867162,7.2171116,-0.01799068,5.0071774,7.4412446
POU6F1,-0.07930818,0.9689984,4.8237395,-0.041953105,-0.06006151,6.373391,-0.06642971,-0.0014604725,-0.04017818,3.2015586,-0.062599845,-0.04816861,7.1046658,-0.017626239,4.9415927,7.3535824
HES1,-0.07866299,0.9621613,4.8256655,-0.041832693,-0.059518855,6.3222055,-0.06605553,-0.001257268,-0.039954737,3.1638696,-0.06219285,-0.04771586,7.0491624,-0.017534012,4.908754,7.299764
SRGN,-0.07645137,0.93172574,4.755695,-0.040447336,-0.057588633,6.155361,-0.06439957,-0.0008851048,-0.038953252,3.071077,-0.06046243,-0.046188667,6.8300595,-0.016801374,4.773052,7.1019335
HSBP1,-0.07828985,0.7491394,4.5354095,-0.039379835,-0.0628509,6.717244,-0.06505935,-0.0042484365,-0.038995493,3.5519888,-0.060423445,-0.050509356,7.0052786,-0.016228836,4.9503236,7.198295
BRCA1,-0.08016542,0.9788298,4.8472595,-0.042463124,-0.060737804,6.4416475,-0.06706999,-0.0015374417,-0.040532205,3.2379463,-0.063246466,-0.048633482,7.1934834,-0.017844789,4.991829,7.4264183
GM22455,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
GM23130,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
PCBD1,-0.08222907,1.0052192,4.869315,-0.043305803,-0.06251371,6.5960703,-0.06827027,-0.0020930306,-0.04138896,3.33536,-0.06472645,-0.050103616,7.375564,-0.018432427,5.1033707,7.584838
PHF2,-0.081108674,0.9939496,4.854022,-0.04279142,-0.061508946,6.503002,-0.06761516,-0.0018500286,-0.040924653,3.276636,-0.06393154,-0.0492216,7.2763057,-0.018146032,5.0407243,7.486767
CDC20,-0.07999228,0.9759786,4.839915,-0.04230755,-0.06064032,6.432699,-0.06691643,-0.0015773904,-0.040449113,3.2347364,-0.06312416,-0.0485807,7.1698227,-0.017796874,4.9824777,7.4069567
SERPINH1,-0.08033191,0.98066705,4.8330574,-0.042320106,-0.060899165,6.459635,-0.067062184,-0.0017077122,-0.040553007,3.2562873,-0.06336586,-0.0487753,7.1947427,-0.017832492,4.994843,7.4267464
GLI2,-0.0790103,0.9638366,4.821028,-0.04184464,-0.059794825,6.3523617,-0.0662014,-0.0013334341,-0.04005007,3.1883636,-0.0623935,-0.047936477,7.079225,-0.017582342,4.921164,7.3284545
MIR3535,-0.06854659,1.2919934,1.616772,-0.036241077,-0.059806652,5.765791,-0.05309586,-0.009861457,-0.025981916,3.2995803,-0.055747338,-0.047890678,6.2985287,-0.023548285,4.159386,6.0467944
MEF2A,-0.080030166,0.97169787,4.8439913,-0.042272218,-0.060612272,6.426099,-0.06694443,-0.0016506945,-0.04047219,3.2306752,-0.0630964,-0.04863339,7.180238,-0.017813934,4.986585,7.413022
COMMD3,-0.06715979,0.6930066,4.0231133,-0.031176485,-0.058104366,5.142646,-0.053861402,0.046975568,-0.02811005,2.361367,-0.050951473,-0.04132811,5.7009645,-0.021071265,3.9906135,6.3610826
PODXL,-0.07719958,0.73226917,4.516774,-0.038855396,-0.06197697,6.6346073,-0.064306736,-0.0040353537,-0.038542125,3.504537,-0.059598573,-0.049850974,6.9038053,-0.01597048,4.88741,7.110849
HMGA1B,-0.07922325,0.97194034,4.821366,-0.041991767,-0.059947647,6.368758,-0.06640412,-0.0013977891,-0.040143497,3.194079,-0.062537394,-0.048064128,7.0995927,-0.017665368,4.9371443,7.347991
EPHA2,-0.07984527,0.97565705,4.83558,-0.042199485,-0.060474146,6.417841,-0.06681912,-0.001545458,-0.040386777,3.2269533,-0.063017845,-0.048435777,7.1550794,-0.017738678,4.9722595,7.3929863
GM14870,-0.05950359,1.50543,0.884806,-0.03327578,-0.05065596,4.9611387,-0.05352104,-0.009584471,-0.01973111,3.2315574,-0.050400417,-0.0449618,5.447164,-0.018038223,4.12783,5.64677
ERF,-0.07750947,0.74049777,4.525485,-0.03903693,-0.062252782,6.6615286,-0.064550616,-0.004089196,-0.03868586,3.5234597,-0.05988298,-0.050089292,6.9302793,-0.016031938,4.9044304,7.142002
KLF3,-0.06746864,0.6187552,4.6572638,-0.04253858,-0.048077483,5.7154465,-0.054310765,0.6960158,-0.03542122,2.7864275,-0.057172,-0.042027682,5.691538,-0.007450466,4.078208,6.0040593
PDPN,-0.07716089,0.94493526,4.7839,-0.04101838,-0.058320187,6.206297,-0.06501314,-0.0010419387,-0.039284874,3.1033828,-0.06107379,-0.046770435,6.910441,-0.017232792,4.8184786,7.178571
CUBN,-0.07280814,0.8986114,4.6410365,-0.03906163,-0.05473711,5.8716288,-0.062119912,-0.00021758724,-0.037357114,2.8881128,-0.057645686,-0.04388883,6.528496,-0.016211076,4.5907555,6.8099866
GM27624,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
ZFP335,-0.07929536,0.9677183,4.826286,-0.041947093,-0.05999732,6.372814,-0.06644581,-0.0014116197,-0.04016694,3.1979015,-0.06260098,-0.04806732,7.1023493,-0.017577332,4.941969,7.348221
GRIN1,-0.07906629,0.969211,4.8175573,-0.041839164,-0.05982796,6.3531876,-0.0662178,-0.0013992717,-0.040111803,3.1846519,-0.062414918,-0.04789019,7.0821085,-0.017606655,4.924385,7.32391
PTH1R,-0.07992394,0.9757464,4.8312693,-0.042196084,-0.060531925,6.416497,-0.06680121,-0.0015887992,-0.0404274,3.2258523,-0.0630263,-0.04849716,7.1623273,-0.01779697,4.9737997,7.396102
NCOA6,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
SLC7A6,-0.079165645,0.967565,4.8216577,-0.04194587,-0.05987862,6.34805,-0.06638911,-0.0014176986,-0.040106248,3.177206,-0.062460434,-0.047928732,7.1018467,-0.01768077,4.936693,7.333424
RUNX3,-0.08057752,0.41654408,4.2127805,-0.04143638,-0.057839602,6.5035324,-0.062141906,-0.004429185,-0.041614242,3.0388951,-0.06375503,-0.041967373,7.4501705,-0.011894487,4.5963454,6.9962573
SNAI1,-0.07733693,0.94415516,4.7868166,-0.041075163,-0.05840532,6.220641,-0.06514345,-0.0010339144,-0.039343063,3.1040542,-0.061155286,-0.0468069,6.924661,-0.017119491,4.831949,7.1907616
RBMXL2,-0.07924316,0.9697962,4.826894,-0.042016022,-0.059971735,6.3612223,-0.066436,-0.0014080728,-0.04016716,3.1892407,-0.06255451,-0.048044913,7.107918,-0.017688397,4.939311,7.3464446
NFXL1,-0.07891974,0.963579,4.8176312,-0.04174415,-0.059712104,6.3488474,-0.06618852,-0.0013594847,-0.040000476,3.187046,-0.062340435,-0.047844723,7.0660977,-0.01749065,4.91813,7.317665
FOXJ2,-0.08007499,0.9777879,4.831816,-0.04230052,-0.060699694,6.432519,-0.066960886,-0.0016420465,-0.040442456,3.235616,-0.06313709,-0.048605748,7.1828117,-0.017880911,4.983707,7.4118314
SALL1,-0.077706814,0.9612372,4.7935677,-0.04156032,-0.05890288,6.2521267,-0.06551078,-0.001162346,-0.039527297,3.1307557,-0.061515592,-0.047300648,6.9787087,-0.017571043,4.8564115,7.239562
EYA1,-0.07960437,0.9750452,4.8305707,-0.042125855,-0.060263548,6.3928175,-0.066651426,-0.0015073749,-0.040304534,3.2108848,-0.06287289,-0.048250865,7.134175,-0.017737659,4.9563255,7.369305
GM10925,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
GM26287,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
CREB5,-0.07962586,0.97566783,4.831572,-0.042081088,-0.06025576,6.38822,-0.06663337,-0.0015124985,-0.04032284,3.2089434,-0.06285327,-0.04825059,7.1347995,-0.01774498,4.956909,7.366566
HSP90B1,-0.079210885,0.9694351,4.8450723,-0.04196651,-0.059871882,6.343916,-0.066414356,-0.0014057719,-0.04017963,3.179689,-0.062497105,-0.048013408,7.1067777,-0.017667284,4.936478,7.3417764
NACC1,-0.06359511,1.3019929,3.8607862,-0.031871606,-0.052575264,5.7450294,-0.04924808,-0.0009224931,-0.034410868,3.5234733,-0.048240967,-0.05003443,5.814752,-0.023323782,4.0647206,6.0434356
TAX1BP3,-0.07870679,0.9619761,4.817076,-0.041738544,-0.059549946,6.3267145,-0.06605353,-0.0013085791,-0.03993265,3.1704125,-0.06221058,-0.0477236,7.0495076,-0.017507646,4.908315,7.301428
ZSWIM4,-0.07836987,0.85897094,4.774665,-0.038543526,-0.056575723,5.748103,-0.061937455,-0.002991076,-0.04113912,3.1074762,-0.063211456,-0.048504986,6.4906836,-0.020016806,4.535149,6.873963
PRXL2A,-0.07050847,1.2412794,1.5937283,-0.03272405,-0.055305183,5.77872,-0.049247988,-0.0029468269,-0.029513702,3.2101996,-0.05567766,-0.039615206,5.9752727,-0.023439802,3.5443459,6.008823
ILK,-0.07928361,0.9675326,4.8250027,-0.041909188,-0.060007118,6.3712893,-0.06640285,-0.0014152945,-0.04015151,3.2000396,-0.06255737,-0.048098817,7.1028295,-0.017624095,4.9380817,7.34806
DDB2,-0.069042124,1.1475585,4.6198936,-0.03450842,-0.054236088,6.591093,-0.069873996,-0.0079916185,-0.035690784,2.5253174,-0.054036286,-0.038756013,5.9847503,-0.0106463,5.1418343,6.090601
MYO7A,-0.08029265,0.9753195,4.834945,-0.042279996,-0.06087106,6.4685793,-0.06705277,-0.0016766416,-0.04052736,3.26042,-0.063316956,-0.04878477,7.18596,-0.017694047,4.9970956,7.4287095
MITF,-0.07999004,0.9771231,4.8300905,-0.042202987,-0.060541928,6.4186,-0.06682906,-0.0015854746,-0.040434465,3.2271173,-0.06308165,-0.048466794,7.1685643,-0.017817762,4.9747796,7.394275
CTSZ,-0.08012373,0.9799833,4.834064,-0.042252112,-0.060697358,6.4351873,-0.06695376,-0.0016485573,-0.040487457,3.2405398,-0.06322532,-0.048600063,7.1770887,-0.017817995,4.9838376,7.4077697
SRRT,-0.08185054,0.89926326,4.8424363,-0.040066928,-0.05931494,5.9891005,-0.06419147,-0.003784061,-0.04267189,3.2608297,-0.065838404,-0.05073979,6.795901,-0.020945024,4.7238355,7.1437187
D230025D16RIK,-0.0789891,0.9655153,4.820241,-0.041854233,-0.059771385,6.353977,-0.066271156,-0.0013517516,-0.04003217,3.185448,-0.06240273,-0.04788453,7.0765905,-0.017523704,4.9256935,7.327149
MIR186,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
TAGLN2,-0.07801206,0.9736612,4.7996116,-0.041143693,-0.05869701,6.268077,-0.0653154,-0.00095675595,-0.03972039,3.1360707,-0.061660923,-0.047302403,6.954294,-0.017124018,4.8609843,7.2255406
IGFBP2,-0.07860411,0.9620044,4.8169694,-0.041719425,-0.05944448,6.316596,-0.06603753,-0.0012827861,-0.039897334,3.1626678,-0.062132332,-0.047621798,7.0443106,-0.017461134,4.904509,7.294076
JAM2,-0.078693934,0.9590001,4.81881,-0.041744206,-0.059500985,6.320616,-0.06606835,-0.0012870661,-0.039920684,3.1607401,-0.062141065,-0.04765365,7.055254,-0.017493894,4.9113493,7.2991915
MIR669J,-0.06823327,1.2726545,1.6638188,-0.03638305,-0.059693187,5.801876,-0.053134546,-0.00973078,-0.026163418,3.2853477,-0.05580911,-0.047720112,6.24047,-0.022951366,4.1193914,6.077918
RCN3,-0.07208997,0.25955054,5.0179825,-0.039199527,-0.052491978,6.0450735,-0.066353805,-8.709615e-05,-0.032966644,2.7677665,-0.05613096,-0.039870057,6.925835,-0.01353378,5.180331,6.7190585
BRD7,-0.079051465,0.9656978,4.820808,-0.0418098,-0.059789747,6.350176,-0.06628034,-0.001392497,-0.04006609,3.186229,-0.06242129,-0.047885936,7.0813127,-0.017567052,4.9252415,7.3240314
ZFHX3,-0.077656135,0.9525502,4.800014,-0.041311696,-0.058680706,6.2394857,-0.06538299,-0.0010889897,-0.039526496,3.1175842,-0.061425164,-0.047055382,6.959011,-0.017298479,4.848558,7.219786
POLR2A,-0.077524394,0.9473171,4.7908325,-0.04118468,-0.058587186,6.2443027,-0.06530849,-0.0010658286,-0.039410636,3.1224246,-0.061327208,-0.046991996,6.942987,-0.017167924,4.8448076,7.212731
ELF4,-0.07788021,0.9553383,4.8007903,-0.04120289,-0.05877264,6.257002,-0.06544237,-0.0011320253,-0.039606597,3.1315386,-0.061593898,-0.04708803,6.963625,-0.017257877,4.854161,7.220713
FLRT3,-0.07985671,0.9735438,4.8395786,-0.042211395,-0.060494717,6.4160156,-0.06684288,-0.0016456161,-0.040408783,3.228384,-0.06303738,-0.048547547,7.1617265,-0.017804328,4.9745455,7.399377
SAP30,-0.07977186,0.97399384,4.8367233,-0.042227022,-0.060428586,6.4140015,-0.066787116,-0.0015080923,-0.040365543,3.2208188,-0.06298053,-0.048388127,7.14889,-0.017707521,4.9700212,7.3901076
CNOT6L,-0.08063812,0.98731744,4.8436913,-0.04252671,-0.061140165,6.4718866,-0.0673077,-0.0017711704,-0.04070843,3.261551,-0.063590355,-0.048945054,7.22991,-0.017992564,5.0135193,7.451162
GM26156,-0.058608744,1.4680207,1.4701139,-0.029113421,-0.054537423,6.103859,-0.057313748,-0.016724603,-0.021940634,2.6345713,-0.047646396,-0.0387265,5.173654,-0.015972283,4.3830104,4.858366
NFIL3,-0.07900781,0.9642708,4.812086,-0.041761894,-0.05974923,6.3451853,-0.06619593,-0.0014013381,-0.040011153,3.1843557,-0.062365696,-0.047876928,7.076117,-0.017577311,4.9196057,7.3190675
FDPS,-0.08108103,0.98920643,4.858369,-0.042770293,-0.061559744,6.519678,-0.06761679,-0.0018110302,-0.04088284,3.2922862,-0.0639106,-0.04933365,7.2698164,-0.018069563,5.040293,7.497712
DPPA2,-0.053150926,0.9951023,1.5740142,-0.028391855,-0.045926783,4.4432945,-0.042845625,-0.0060816766,-0.02033561,2.4856966,-0.04431459,-0.036582936,4.793934,-0.018539296,3.219603,4.8235707
SMARCC2,-0.07292535,0.70985603,3.8683984,-0.0480783,-0.06433187,6.4742413,-0.060735542,-0.0070136045,-0.03329643,2.4948056,-0.06804524,-0.04068259,6.606726,-0.022441221,4.1373773,7.2137275
RRBP1,-0.08001164,0.98162913,4.8394136,-0.04230227,-0.06059575,6.4211855,-0.06693604,-0.0015932992,-0.040483594,3.2290652,-0.063145176,-0.048528913,7.173199,-0.017845137,4.9801106,7.404301
COTL1,-0.08071036,0.99187165,4.8476043,-0.04272471,-0.061237443,6.485327,-0.067388244,-0.0017154472,-0.040754333,3.2656755,-0.06363416,-0.049108166,7.23943,-0.018092107,5.0211816,7.471963
ZHX3,-0.07863198,0.96234065,4.8096037,-0.04162699,-0.05944847,6.3118744,-0.06594854,-0.001306039,-0.039889604,3.1632128,-0.062103413,-0.047644418,7.043081,-0.017502138,4.898751,7.2901793
NSD2,-0.07983072,0.97528636,4.830813,-0.042095717,-0.060386736,6.403446,-0.06674528,-0.0015897732,-0.04038041,3.2133245,-0.06296737,-0.048290405,7.1535025,-0.01773846,4.969762,7.374128
BACH2,-0.077565156,0.93994737,4.782191,-0.041143842,-0.05861111,6.2247896,-0.065170005,-0.0011461565,-0.03939887,3.1094246,-0.061232656,-0.04700847,6.954697,-0.017294994,4.843307,7.2009554
DPPA4,-0.055988207,1.0028207,1.9156717,-0.029566163,-0.047509447,4.6252956,-0.04524492,-0.0056795347,-0.022360828,2.5690298,-0.04622863,-0.038036764,5.044063,-0.018896203,3.3824837,5.102099
E2F2,-0.079634234,0.9751639,4.8341427,-0.042163227,-0.06032447,6.3960257,-0.066668116,-0.0015164872,-0.04032476,3.214475,-0.06289785,-0.048336018,7.1361194,-0.017767552,4.957603,7.376955
KLF2,-0.07588993,0.94562924,4.716448,-0.040803403,-0.057481058,6.1077385,-0.064171165,-0.0009243119,-0.03867599,3.0596855,-0.060192153,-0.04634887,6.8180466,-0.017260667,4.7531743,7.092127
ASH1L,-0.081145026,0.98897725,4.858753,-0.04272841,-0.061573047,6.503951,-0.067596525,-0.001903402,-0.04094034,3.275085,-0.063902855,-0.049272917,7.2781353,-0.018136783,5.046314,7.4888415
TAF1,-0.08221948,1.0072162,4.879873,-0.04338508,-0.06252302,6.5989676,-0.06838348,-0.0020619018,-0.041391857,3.3375049,-0.0647662,-0.05008625,7.3803406,-0.018439366,5.1062145,7.5901074
FOXO1,-0.07743396,0.94731504,4.7889075,-0.041154094,-0.05845162,6.217613,-0.06520227,-0.0010325949,-0.039393585,3.1017559,-0.06121973,-0.046838656,6.937299,-0.017226158,4.836282,7.196088
TRIP11,-0.0811471,0.99335897,4.851527,-0.042801395,-0.061577186,6.5083923,-0.0676585,-0.0018810679,-0.040914297,3.2823415,-0.06395453,-0.04929374,7.2807145,-0.018132016,5.0446362,7.49658
TCF7L2,-0.07728009,0.9445995,4.788153,-0.04103686,-0.058357697,6.2223244,-0.065109126,-0.0010249234,-0.03933189,3.1094084,-0.06115445,-0.046794984,6.9159045,-0.017085513,4.826824,7.184822
DCP1A,-0.07848738,0.9595618,4.820007,-0.04171728,-0.059332207,6.3033075,-0.06595697,-0.001229552,-0.039875183,3.1514227,-0.06202826,-0.047550846,7.0359154,-0.01745541,4.900342,7.2859335
PLRG1,-0.080011584,0.9773173,4.8305416,-0.04228825,-0.060667984,6.4383783,-0.066957876,-0.0016267541,-0.040420413,3.240114,-0.0631243,-0.048616476,7.1713376,-0.017781133,4.9840145,7.4111633
RUNX1,-0.08049253,1.0065768,4.842091,-0.042372584,-0.060808033,6.456588,-0.067001835,-0.0014950716,-0.040751036,3.2488441,-0.06348169,-0.04896511,7.1909676,-0.01781302,5.001808,7.4340744
